,track_length,width,height,fps
3126,12.933333333333337,1920,1080,30
3127,15.96666666666664,1920,1080,30
3128,11.766666666666652,1920,1080,30
3129,15.899999999999977,1920,1080,30
3130,18.533333333333303,1920,1080,30
3131,29.19999999999999,1920,1080,30
3132,21.533333333333303,1920,1080,30
3133,34.03333333333342,1920,1080,30
3134,21.0,1920,1080,30
3135,12.966666666666697,1920,1080,30
3136,20.5,1920,1080,30
3137,31.399999999999977,1920,1080,30
3138,10.233333333333348,1920,1080,30
3139,20.333333333333258,1920,1080,30
3140,18.899999999999977,1920,1080,30
3141,18.16666666666663,1920,1080,30
3142,15.133333333333326,1920,1080,30
3143,43.799999999999955,1920,1080,30
3144,24.56666666666672,1920,1080,30
3145,11.966666666666583,1920,1080,30
3146,10.699999999999932,1920,1080,30
3147,23.533333333333303,1920,1080,30
3148,12.533333333333303,1920,1080,30
3149,10.400000000000091,1920,1080,30
3150,10.233333333333348,1920,1080,30
3151,36.26666666666665,1920,1080,30
3152,20.13333333333344,1920,1080,30
3153,14.566666666666606,1920,1080,30
3154,15.200000000000045,1920,1080,30
3155,21.966666666666697,1920,1080,30
3156,17.799999999999955,1920,1080,30
3157,15.63333333333344,1920,1080,30
3158,11.166666666666742,1920,1080,30
3159,58.7,1280,720,30
3160,52.36666666666667,1280,720,30
3161,19.733333333333334,1280,720,30
3162,75.23333333333333,1280,720,30
3163,17.19999999999999,1280,720,30
3164,35.76666666666668,1280,720,30
3165,119.16666666666669,1280,720,30
3166,25.53333333333333,1280,720,30
3167,22.200000000000045,1280,720,30
3168,18.133333333333326,1280,720,30
3169,42.69999999999999,1280,720,30
3170,53.900000000000034,1280,720,30
3171,55.26666666666665,1280,720,30
3172,12.099999999999966,1280,720,30
3173,239.63333333333338,1280,720,30
3174,10.433333333333394,1280,720,30
3175,17.033333333333303,1280,720,30
3176,11.666666666666742,1280,720,30
3177,27.0,1280,720,30
3178,36.0,1280,720,30
3179,14.333333333333371,1280,720,30
3180,41.633333333333326,1280,720,30
3181,23.433333333333394,1280,720,30
3182,13.100000000000023,1280,720,30
3183,117.13333333333333,1280,720,30
3184,12.56666666666672,1280,720,30
3185,31.06666666666672,1280,720,30
3186,385.23333333333323,1280,720,30
3187,15.899999999999864,1280,720,30
3188,10.566666666666606,1280,720,30
3189,17.566666666666606,1280,720,30
3190,20.966666666666697,1280,720,30
3191,16.199999999999818,1280,720,30
3192,50.13333333333321,1280,720,30
3193,32.5333333333333,1280,720,30
3194,176.13333333333344,1280,720,30
3195,14.633333333333212,1280,720,30
3196,13.299999999999955,1280,720,30
3197,71.23333333333335,1280,720,30
3198,29.366666666666788,1280,720,30
3199,14.333333333333258,1280,720,30
3200,11.433333333333394,1280,720,30
3201,15.833333333333258,1280,720,30
3202,13.399999999999864,1280,720,30
3203,19.53333333333353,1280,720,30
3204,16.566666666666606,1280,720,30
3205,13.066666666666606,1280,720,30
3206,76.16666666666674,1280,720,30
3207,17.5,1280,720,30
3208,15.466666666666697,1280,720,30
3209,14.733333333333348,1280,720,30
3210,11.666666666666742,1280,720,30
3211,17.23333333333335,1280,720,30
3212,35.899999999999864,1280,720,30
3213,30.23333333333335,1280,720,30
3214,44.23333333333335,1280,720,30
3215,27.133333333333212,1280,720,30
3216,41.13333333333344,1280,720,30
3217,16.366666666666788,1280,720,30
3218,53.433333333333394,1280,720,30
3219,25.033333333333303,1280,720,30
3220,16.33333333333303,1280,720,30
3221,157.73333333333312,1280,720,30
3222,11.400000000000091,1280,720,30
3223,10.966666666666667,1920,1080,30
3224,17.999999999999996,1920,1080,30
3225,12.566666666666663,1920,1080,30
3226,10.73333333333332,1920,1080,30
3227,10.066666666666663,1920,1080,30
3228,11.5,1920,1080,30
3229,15.733333333333348,1920,1080,30
3230,10.633333333333383,1920,1080,30
3231,12.099999999999966,1920,1080,30
3232,15.866666666666674,1920,1080,30
3233,12.46666666666664,1920,1080,30
3234,17.399999999999977,1920,1080,30
3235,12.699999999999989,640,480,30
3236,12.900000000000006,640,480,30
3237,10.166666666666686,640,480,30
3238,19.533333333333303,640,480,30
3239,11.866666666666674,640,480,30
3240,18.466666666666697,640,480,30
3241,82.53333333333333,1920,1080,30
3242,58.86666666666666,1920,1080,30
3243,18.900000000000006,1920,1080,30
3244,24.76666666666665,1920,1080,30
3245,14.966666666666669,1920,1080,30
3246,37.9666666666667,1920,1080,30
3247,11.533333333333303,1920,1080,30
3248,14.133333333333326,1920,1080,30
3249,30.76666666666671,1920,1080,30
3250,10.766666666666652,1920,1080,30
3251,10.766666666666652,1920,1080,30
3252,22.76666666666665,1920,1080,30
3253,10.899999999999977,1920,1080,30
3254,34.06666666666666,1920,1080,30
3255,11.400000000000091,1920,1080,30
3256,10.333333333333371,1920,1080,30
3257,17.26666666666665,1920,1080,30
3258,20.533333333333303,1920,1080,30
3259,15.100000000000023,1920,1080,30
3260,21.06666666666672,1920,1080,30
3261,29.800000000000068,1920,1080,30
3262,14.633333333333326,1920,1080,30
3263,32.89999999999998,1920,1080,30
3264,31.73333333333335,1920,1080,30
3265,30.40000000000009,1920,1080,30
3266,38.86666666666667,1280,720,30
3267,20.800000000000004,1280,720,30
3268,30.133333333333326,1280,720,30
3269,121.6,1280,720,30
3270,48.666666666666686,1280,720,30
3271,38.866666666666674,1280,720,30
3272,21.26666666666665,1280,720,30
3273,23.366666666666674,1280,720,30
3274,22.100000000000023,1280,720,30
3275,53.26666666666671,1280,720,30
3276,18.900000000000034,1280,720,30
3277,33.56666666666666,1280,720,30
3278,18.83333333333337,1280,720,30
3279,12.9,1280,720,30
3280,10.733333333333334,1280,720,30
3281,12.733333333333334,1280,720,30
3282,11.166666666666664,1280,720,30
3283,14.100000000000009,1280,720,30
3284,42.53333333333332,1280,720,30
3285,68.96666666666664,1280,720,30
3286,31.333333333333314,1280,720,30
3287,31.26666666666665,1280,720,30
3288,20.16666666666663,1280,720,30
3289,10.899999999999977,1280,720,30
3290,12.03333333333336,1280,720,30
3291,30.399999999999977,1280,720,30
3292,84.33333333333331,1280,720,30
3293,84.33333333333331,1280,720,30
3294,54.30000000000001,1280,720,30
3295,25.5,1280,720,30
3296,24.100000000000023,1280,720,30
3297,22.73333333333335,1280,720,30
3298,10.900000000000034,1280,720,30
3299,87.30000000000001,1280,720,30
3300,64.89999999999992,1280,720,30
3301,64.7666666666666,1280,720,30
3302,11.199999999999989,1280,720,30
3303,12.333333333333258,1280,720,30
3304,21.90000000000009,1280,720,30
3305,11.866666666666674,1280,720,30
3306,11.533333333333417,1280,720,30
3307,26.33333333333337,1280,720,30
3308,31.0,1280,720,30
3309,32.566666666666606,1280,720,30
3310,11.0,1280,720,30
3311,11.399999999999977,1280,720,30
3312,36.9666666666667,1280,720,30
3313,27.899999999999977,1280,720,30
3314,26.73333333333333,640,360,30
3315,264.4333333333333,640,360,30
3316,60.73333333333335,640,360,30
3317,205.96666666666664,640,360,30
3318,10.399999999999977,640,360,30
3319,23.733333333333235,640,360,30
3320,18.466666666666697,640,360,30
3321,37.96666666666658,640,360,30
3322,60.700000000000045,640,360,30
3323,18.73333333333335,640,360,30
3324,10.43333333333328,640,360,30
3325,26.966666666666697,640,360,30
3326,107.4666666666667,640,360,30
3327,97.26666666666665,640,360,30
3328,25.200000000000045,640,360,30
3329,225.43333333333317,640,360,30
3330,18.26666666666665,640,360,30
3331,42.666666666666515,640,360,30
3332,79.96666666666647,640,360,30
3333,65.23333333333335,640,360,30
3334,15.700000000000045,640,360,30
3335,93.53333333333353,640,360,30
3336,116.89999999999986,640,360,30
3337,26.73333333333335,640,360,30
3338,44.30000000000018,640,360,30
3339,45.93333333333317,640,360,30
3340,59.4666666666667,640,360,30
3341,24.466666666666697,640,360,30
3342,19.200000000000045,640,360,30
3343,13.466666666666697,640,360,30
3344,181.96666666666692,640,360,30
3345,68.23333333333312,640,360,30
3346,14.099999999999909,640,360,30
3347,148.73333333333312,640,360,30
3348,224.1333333333332,640,360,30
3349,54.30000000000018,640,360,30
3350,15.966666666666697,640,360,30
3351,29.866666666666788,640,360,30
3352,206.9666666666667,640,360,30
3353,38.23333333333312,640,360,30
3354,10.13333333333334,1280,720,30
3355,21.933333333333337,1280,720,30
3356,13.033333333333331,1280,720,30
3357,16.5,1280,720,30
3358,10.733333333333348,1280,720,30
3359,12.966666666666669,1280,720,30
3360,19.633333333333354,1280,720,30
3361,27.400000000000006,1280,720,30
3362,15.0,1280,720,30
3363,13.96666666666664,1280,720,30
3364,13.899999999999977,1280,720,30
3365,12.433333333333394,1280,720,30
3366,12.299999999999955,1280,720,30
3367,11.06666666666672,1280,720,30
3368,11.06666666666672,1280,720,30
3369,12.900000000000091,1280,720,30
3370,15.466666666666697,1280,720,30
3371,10.733333333333348,854,480,30
3372,12.266666666666652,854,480,30
3373,17.866666666666674,854,480,30
3374,17.333333333333258,854,480,30
3375,11.166666666666515,854,480,30
3376,23.666666666666742,854,480,30
3377,11.5,854,480,30
3378,16.200000000000273,854,480,30
3379,23.4,640,360,30
3380,19.33333333333333,640,360,30
3381,15.300000000000011,640,360,30
3382,19.03333333333333,640,360,30
3383,33.866666666666674,640,360,30
3384,30.30000000000001,640,360,30
3385,80.26666666666668,420,320,30
3386,149.49999999999997,420,320,30
3387,15.999999999999998,1920,1080,30
3388,59.63333333333334,1920,1080,30
3389,14.26666666666668,1920,1080,30
3390,39.0,1920,1080,30
3391,11.566666666666663,1920,1080,30
3392,46.06666666666666,1920,1080,30
3393,45.89999999999998,1920,1080,30
3394,47.33333333333337,1920,1080,30
3395,10.700000000000045,1920,1080,30
3396,32.53333333333333,1920,1080,30
3397,19.23333333333334,1920,1080,30
3398,50.39999999999999,1920,1080,30
3399,25.066666666666663,1920,1080,30
3400,20.700000000000017,1920,1080,30
3401,41.66666666666666,1920,1080,30
3402,68.10000000000002,1920,1080,30
3403,14.766666666666652,1920,1080,30
3404,132.7,1920,1080,30
3405,32.06666666666666,1920,1080,30
3406,85.43333333333334,1920,1080,30
3407,13.100000000000023,1920,1080,30
3408,57.53333333333342,1920,1080,30
3409,16.966666666666697,1920,1080,30
3410,18.866666666666674,1920,1080,30
3411,88.06666666666672,1920,1080,30
3412,24.8,1920,1080,30
3413,11.266666666666666,1920,1080,30
3414,17.833333333333336,1920,1080,30
3415,15.033333333333331,1920,1080,30
3416,18.5,1920,1080,30
3417,12.666666666666671,1920,1080,30
3418,34.39999999999999,1920,1080,30
3419,16.866666666666674,1920,1080,30
3420,29.73333333333335,1920,1080,30
3421,14.833333333333314,1920,1080,30
3422,38.30000000000001,1920,1080,30
3423,19.566666666666663,1920,1080,30
3424,36.866666666666674,1920,1080,30
3425,19.833333333333314,1920,1080,30
3426,35.30000000000001,1920,1080,30
3427,26.23333333333335,1920,1080,30
3428,13.233333333333348,1920,1080,30
3429,30.433333333333337,1920,1080,30
3430,25.66666666666663,1920,1080,30
3431,28.233333333333405,1920,1080,30
3432,25.66666666666663,1920,1080,30
3433,40.63333333333344,1920,1080,30
3434,24.633333333333326,1920,1080,30
3435,36.60000000000002,1920,1080,30
3436,23.433333333333394,1920,1080,30
3437,36.89999999999998,1920,1080,30
3438,26.866666666666674,1920,1080,30
3439,14.366666666666674,1920,1080,30
3440,13.399999999999977,1920,1080,30
3441,17.433333333333394,1920,1080,30
3442,51.60000000000002,1920,1080,30
3443,18.799999999999955,1920,1080,30
3444,74.46666666666658,1920,1080,30
3445,62.36666666666656,1920,1080,30
3446,12.56666666666672,1920,1080,30
3447,27.93333333333333,854,480,30
3448,32.56666666666666,854,480,30
3449,84.20000000000002,854,480,30
3450,13.033333333333331,854,480,30
3451,43.73333333333332,854,480,30
3452,59.60000000000002,854,480,30
3453,97.83333333333337,854,480,30
3454,34.866666666666674,854,480,30
3455,11.06666666666672,1280,720,30
3456,12.233333333333348,1280,720,30
3457,11.266666666666652,1280,720,30
3458,18.0,1280,720,30
3459,11.666666666666629,1280,720,30
3460,15.233333333333348,1280,720,30
3461,11.933333333333394,1280,720,30
3462,18.299999999999997,1920,1080,30
3463,23.766666666666666,1920,1080,30
3464,65.26666666666667,1920,1080,30
3465,20.933333333333337,1920,1080,30
3466,104.23333333333332,1920,1080,30
3467,69.20000000000002,1920,1080,30
3468,19.23333333333335,1920,1080,30
3469,50.69999999999999,1920,1080,30
3470,22.23333333333335,1920,1080,30
3471,59.26666666666665,1920,1080,30
3472,11.199999999999989,1920,1080,30
3473,23.69999999999999,1920,1080,30
3474,138.2,1920,1080,30
3475,86.26666666666665,1920,1080,30
3476,16.399999999999977,1920,1080,30
3477,43.299999999999955,1920,1080,30
3478,63.73333333333335,1920,1080,30
3479,86.76666666666665,1920,1080,30
3480,10.5,1920,1080,30
3481,11.133333333333333,1280,720,30
3482,10.033333333333339,1280,720,30
3483,10.03333333333336,1280,720,30
3484,29.733333333333334,1920,1080,30
3485,12.0,1920,1080,30
3486,10.5,1920,1080,30
3487,15.43333333333333,1920,1080,30
3488,20.16666666666667,1920,1080,30
3489,52.29999999999998,1920,1080,30
3490,26.566666666666663,1920,1080,30
3491,13.033333333333331,1920,1080,30
3492,18.03333333333333,1920,1080,30
3493,12.5,1920,1080,30
3494,17.899999999999977,1920,1080,30
3495,49.23333333333335,1920,1080,30
3496,49.099999999999966,1920,1080,30
3497,64.16666666666663,1920,1080,30
3498,70.13333333333333,1920,1080,30
3499,43.89999999999998,1920,1080,30
3500,13.833333333333314,1920,1080,30
3501,24.700000000000045,1920,1080,30
3502,31.966666666666697,1920,1080,30
3503,12.100000000000023,1920,1080,30
3504,23.33333333333337,1920,1080,30
3505,13.066666666666606,1920,1080,30
3506,11.43333333333328,1920,1080,30
3507,16.866666666666674,1920,1080,30
3508,18.366666666666674,1920,1080,30
3509,36.33333333333337,1920,1080,30
3510,31.433333333333394,1920,1080,30
3511,10.633333333333326,1920,1080,30
3512,17.133333333333326,1920,1080,30
3513,33.733333333333235,1920,1080,30
3514,33.69999999999993,1920,1080,30
3515,16.633333333333326,1920,1080,30
3516,10.733333333333235,1920,1080,30
3517,21.899999999999977,1920,1080,30
3518,26.466666666666583,1920,1080,30
3519,23.899999999999977,1920,1080,30
3520,18.133333333333326,1920,1080,30
3521,17.76666666666665,1920,1080,30
3522,26.366666666666674,1920,1080,30
3523,14.733333333333348,1920,1080,30
3524,23.23333333333335,1920,1080,30
3525,13.43333333333328,1920,1080,30
3526,12.966666666666697,1920,1080,30
3527,23.499999999999886,1920,1080,30
3528,23.466666666666697,1920,1080,30
3529,48.399999999999864,1920,1080,30
3530,13.5,1920,1080,30
3531,19.966666666666697,1920,1080,30
3532,25.36666666666656,1920,1080,30
3533,11.666666666666515,1920,1080,30
3534,39.90000000000009,1920,1080,30
3535,10.266666666666652,1920,1080,30
3536,24.63333333333344,1920,1080,30
3537,11.399999999999864,1920,1080,30
3538,10.233333333333348,1920,1080,30
3539,21.100000000000136,1920,1080,30
3540,18.799999999999955,1920,1080,30
3541,33.33333333333326,1920,1080,30
3542,11.199999999999818,1920,1080,30
3543,33.433333333333394,1920,1080,30
3544,34.0333333333333,1920,1080,30
3545,25.533333333333303,1920,1080,30
3546,32.53333333333353,1920,1080,30
3547,10.033333333333303,1920,1080,30
3548,10.033333333333303,1920,1080,30
3549,27.73333333333335,1920,1080,30
3550,10.033333333333303,1920,1080,30
3551,13.266666666666652,1920,1080,30
3552,16.466666666666697,1920,1080,30
3553,28.066666666666606,1920,1080,30
3554,50.433333333333394,1920,1080,30
3555,16.399999999999864,1920,1080,30
3556,13.433333333333394,1920,1080,30
3557,25.23333333333335,1920,1080,30
3558,34.899999999999864,1920,1080,30
3559,10.033333333333303,1920,1080,30
3560,21.800000000000182,1920,1080,30
3561,25.966666666666697,1920,1080,30
3562,11.566666666666833,1920,1080,30
3563,14.300000000000182,1920,1080,30
3564,22.366666666666788,1920,1080,30
3565,20.033333333333303,1920,1080,30
3566,16.833333333333485,1920,1080,30
3567,14.33333333333303,1920,1080,30
3568,10.06666666666706,1920,1080,30
3569,13.133333333333667,1920,1080,30
3570,13.633333333333212,1920,1080,30
3571,17.0,1920,1080,30
3572,31.966666666666697,1920,1080,30
3573,13.699999999999818,1920,1080,30
3574,21.966666666666697,1920,1080,30
3575,13.766666666666879,1920,1080,30
3576,13.700000000000273,1920,1080,30
3577,11.966666666666697,1920,1080,30
3578,23.366666666666788,1920,1080,30
3579,19.76666666666688,1920,1080,30
3580,21.699999999999818,1920,1080,30
3581,10.300000000000182,1920,1080,30
3582,15.133333333333212,1920,1080,30
3583,15.333333333333485,1920,1080,30
3584,36.40000000000009,1920,1080,30
3585,12.599999999999909,1920,1080,30
3586,32.5,1920,1080,30
3587,24.066666666666606,1920,1080,30
3588,24.76666666666688,1920,1080,30
3589,23.0,1920,1080,30
3590,66.16666666666652,1920,1080,30
3591,66.09999999999991,1920,1080,30
3592,20.0,1920,1080,30
3593,29.466666666666697,1920,1080,30
3594,19.300000000000182,1920,1080,30
3595,10.433333333333394,1920,1080,30
3596,36.899999999999636,1920,1080,30
3597,16.066666666666606,1920,1080,30
3598,26.466666666666697,1920,1080,30
3599,11.933333333333394,1920,1080,30
3600,11.133333333333667,1920,1080,30
3601,38.833333333333485,1920,1080,30
3602,18.133333333333667,1920,1080,30
3603,25.2,1280,720,30
3604,10.866666666666667,1280,720,30
3605,13.066666666666663,1280,720,30
3606,13.033333333333331,1280,720,30
3607,13.0,1280,720,30
3608,13.0,1280,720,30
3609,12.933333333333337,1280,720,30
3610,12.300000000000011,1280,720,30
3611,17.26666666666668,1280,720,30
3612,17.26666666666668,1280,720,30
3613,12.133333333333326,1280,720,30
3614,12.133333333333326,1280,720,30
3615,12.133333333333326,1280,720,30
3616,14.133333333333326,1280,720,30
3617,14.099999999999966,1280,720,30
3618,13.866666666666674,1280,720,30
3619,12.366666666666664,1280,720,30
3620,11.333333333333329,1280,720,30
3621,20.26666666666665,1280,720,30
3622,10.333333333333371,1280,720,30
3623,13.800000000000011,1280,720,30
3624,15.5,1280,720,30
3625,40.06666666666666,1280,720,30
3626,13.833333333333314,1280,720,30
3627,10.433333333333337,1280,720,30
3628,21.133333333333326,1280,720,30
3629,11.766666666666652,1280,720,30
3630,10.133333333333326,1280,720,30
3631,56.19999999999999,1280,720,30
3632,17.833333333333258,1280,720,30
3633,13.699999999999932,1280,720,30
3634,11.299999999999955,1280,720,30
3635,49.0,1280,720,30
3636,10.466666666666697,1280,720,30
3637,11.766666666666652,1280,720,30
3638,17.866666666666674,1280,720,30
3639,14.899999999999977,1280,720,30
3640,13.833333333333258,1280,720,30
3641,13.800000000000068,1280,720,30
3642,12.100000000000023,1280,720,30
3643,10.43333333333328,1280,720,30
3644,22.200000000000045,1280,720,30
3645,11.766666666666652,1280,720,30
3646,21.600000000000023,1280,720,30
3647,10.133333333333326,1280,720,30
3648,17.833333333333258,1280,720,30
3649,11.099999999999909,1280,720,30
3650,31.0,1280,720,30
3651,13.799999999999955,1280,720,30
3652,16.966666666666583,1280,720,30
3653,10.466666666666697,1280,720,30
3654,11.766666666666652,1280,720,30
3655,13.0,1280,720,30
3656,15.199999999999932,1280,720,30
3657,13.133333333333326,1280,720,30
3658,60.799999999999955,1280,720,30
3659,17.866666666666674,1280,720,30
3660,13.700000000000045,1280,720,30
3661,10.43333333333328,1280,720,30
3662,28.200000000000045,1280,720,30
3663,11.766666666666652,1280,720,30
3664,18.73333333333335,1280,720,30
3665,17.833333333333485,1280,720,30
3666,12.36666666666656,1280,720,30
3667,10.366666666666788,1280,720,30
3668,18.86666666666656,1280,720,30
3669,13.799999999999955,1280,720,30
3670,40.0,1280,720,30
3671,10.46666666666647,1280,720,30
3672,11.766666666666652,1280,720,30
3673,11.5,1280,720,30
3674,15.233333333333348,1280,720,30
3675,17.86666666666656,1280,720,30
3676,28.333333333333258,1280,720,30
3677,13.833333333333485,1280,720,30
3678,33.36666666666656,1280,720,30
3679,10.433333333333394,1280,720,30
3680,11.766666666666652,1280,720,30
3681,11.299999999999955,1280,720,30
3682,43.16666666666674,1280,720,30
3683,17.833333333333258,1280,720,30
3684,22.699999999999818,1280,720,30
3685,13.833333333333258,1280,720,30
3686,10.96666666666647,1280,720,30
3687,10.466666666666697,1280,720,30
3688,13.933333333333394,1280,720,30
3689,11.666666666666742,1280,720,30
3690,17.200000000000045,1280,720,30
3691,17.866666666666788,1280,720,30
3692,21.40000000000009,1280,720,30
3693,13.86666666666656,1280,720,30
3694,11.933333333333394,1280,720,30
3695,10.433333333333394,1280,720,30
3696,34.399999999999864,1280,720,30
3697,43.0333333333333,1280,720,30
3698,17.833333333333485,1280,720,30
3699,55.80000000000018,1280,720,30
3700,13.833333333333258,1280,720,30
3701,10.466666666666697,1280,720,30
3702,11.766666666666652,1280,720,30
3703,65.89999999999986,1280,720,30
3704,17.86666666666656,1280,720,30
3705,17.600000000000136,1280,720,30
3706,13.733333333333348,1280,720,30
3707,11.833333333333258,1280,720,30
3708,14.566666666666833,1280,720,30
3709,49.9666666666667,1280,720,30
3710,17.833333333333258,1280,720,30
3711,18.399999999999864,1280,720,30
3712,27.466666666666697,1280,720,30
3713,10.666666666666742,1280,720,30
3714,17.866666666666788,1280,720,30
3715,27.76666666666665,1280,720,30
3716,13.833333333333258,1280,720,30
3717,13.433333333333167,1280,720,30
3718,20.96666666666647,1280,720,30
3719,10.433333333333394,1280,720,30
3720,23.46666666666647,1280,720,30
3721,12.166666666666515,1280,720,30
3722,31.23333333333333,1280,720,30
3723,20.53333333333333,1280,720,30
3724,28.700000000000003,1280,720,30
3725,65.43333333333334,1280,720,30
3726,42.866666666666674,1280,720,30
3727,32.19999999999999,1280,720,30
3728,180.36666666666665,1280,720,30
3729,78.20000000000005,1280,720,30
3730,15.0,1280,720,30
3731,59.833333333333314,1280,720,30
3732,15.099999999999966,1280,720,30
3733,64.5666666666666,1280,720,30
3734,78.63333333333333,1280,720,30
3735,30.866666666666674,1280,720,30
3736,16.766666666666765,1280,720,30
3737,51.5333333333333,1280,720,30
3738,28.06666666666672,1280,720,30
3739,20.5,1280,720,30
3740,66.56666666666672,1280,720,30
3741,33.66666666666667,1280,718,30
3742,48.86666666666667,1280,718,30
3743,48.86666666666667,1280,718,30
3744,154.86666666666667,1280,718,30
3745,82.16666666666669,1280,718,30
3746,82.16666666666669,1280,718,30
3747,16.166666666666686,1280,718,30
3748,31.866666666666617,1280,718,30
3749,31.866666666666617,1280,718,30
3750,24.16666666666663,1280,718,30
3751,24.16666666666663,1280,718,30
3752,101.86666666666662,1280,718,30
3753,199.5666666666666,1280,718,30
3754,199.5666666666666,1280,718,30
3755,33.76666666666665,1280,718,30
3756,25.566666666666606,1280,718,30
3757,25.566666666666606,1280,718,30
3758,43.16666666666663,1280,718,30
3759,112.86666666666667,1280,718,30
3760,112.86666666666667,1280,718,30
3761,52.566666666666606,1280,718,30
3762,67.56666666666672,1280,718,30
3763,65.06666666666672,1280,718,30
3764,12.066666666666606,1280,718,30
3765,113.5666666666666,1280,718,30
3766,13.966666666666697,1280,718,30
3767,40.066666666666606,1280,718,30
3768,37.16666666666674,1280,718,30
3769,32.76666666666665,1280,718,30
3770,116.76666666666665,1280,718,30
3771,116.76666666666665,1280,718,30
3772,30.566666666666833,1280,718,30
3773,30.666666666666515,1280,718,30
3774,30.666666666666515,1280,718,30
3775,13.46666666666647,1280,718,30
3776,23.666666666666742,1280,718,30
3777,52.666666666666515,1280,718,30
3778,52.666666666666515,1280,718,30
3779,50.9666666666667,1280,718,30
3780,80.26666666666665,1280,718,30
3781,80.26666666666665,1280,718,30
3782,22.166666666666742,1280,718,30
3783,14.466666666666669,658,480,30
3784,11.333333333333329,658,480,30
3785,19.866666666666646,658,480,30
3786,12.26666666666668,658,480,30
3787,14.366666666666646,658,480,30
3788,12.966666666666697,658,480,30
3789,12.866666666666674,658,480,30
3790,43.366666666666674,658,480,30
3791,11.833333333333314,658,480,30
3792,16.16666666666663,658,480,30
3793,16.133333333333326,658,480,30
3794,10.699999999999932,658,480,30
3795,14.766666666666652,658,480,30
3796,11.433333333333394,658,480,30
3797,19.26666666666665,658,480,30
3798,11.43333333333328,658,480,30
3799,10.366666666666674,658,480,30
3800,11.666666666666629,658,480,30
3801,34.266666666666666,1280,720,30
3802,52.400000000000006,1280,720,30
3803,11.433333333333323,1280,720,30
3804,16.099999999999994,1280,720,30
3805,10.5,1280,720,30
3806,16.700000000000017,1280,720,30
3807,73.83333333333331,1280,720,30
3808,10.333333333333314,1280,720,30
3809,40.19999999999999,1280,720,30
3810,14.166666666666686,1280,720,30
3811,36.900000000000034,1280,720,30
3812,26.599999999999966,1280,720,30
3813,11.46666666666664,1280,720,30
3814,10.700000000000045,1280,720,30
3815,29.566666666666606,1280,720,30
3816,12.266666666666652,1280,720,30
3817,13.06666666666672,1280,720,30
3818,50.5,1280,720,30
3819,10.833333333333258,1280,720,30
3820,20.100000000000023,1280,720,30
3821,16.666666666666742,1280,720,30
3822,28.566666666666606,1280,720,30
3823,27.66666666666663,1280,720,30
3824,19.56666666666672,1280,720,30
3825,47.76666666666665,1280,720,30
3826,19.966666666666665,1280,720,30
3827,31.1,1280,720,30
3828,15.733333333333334,1280,720,30
3829,15.733333333333334,1280,720,30
3830,29.83333333333333,1280,720,30
3831,42.26666666666665,1280,720,30
3832,17.23333333333335,1280,720,30
3833,17.23333333333335,1280,720,30
3834,30.933333333333337,1280,720,30
3835,19.133333333333297,1280,720,30
3836,19.133333333333297,1280,720,30
3837,23.96666666666664,1280,720,30
3838,26.26666666666665,1280,720,30
3839,19.099999999999966,1280,720,30
3840,17.666666666666686,1280,720,30
3841,17.666666666666686,1280,720,30
3842,30.399999999999977,1280,720,30
3843,83.39999999999998,1280,720,30
3844,13.533333333333303,1280,720,30
3845,83.7666666666666,1280,720,30
3846,27.2,1920,1080,15
3847,64.80000000000001,1920,1080,15
3848,18.666666666666657,854,480,15
3849,21.46666666666667,854,480,15
3850,12.199999999999989,854,480,15
3851,17.19999999999999,854,480,15
3852,13.666666666666629,854,480,15
3853,43.73333333333329,854,480,15
3854,22.19999999999999,854,480,15
3855,18.466666666666665,470,360,15
3856,10.800000000000011,470,360,15
3857,15.066666666666663,470,360,15
3858,10.599999999999966,470,360,15
3859,10.266666666666652,470,360,15
3860,12.93333333333328,470,360,15
3861,11.533333333333417,470,360,15
3862,13.266666666666765,470,360,15
3863,14.866666666666674,470,360,15
3864,12.200000000000045,470,360,15
3865,13.466666666666583,470,360,15
3866,10.133333333333326,470,360,15
3867,11.733333333333348,470,360,15
3868,11.199999999999932,470,360,15
3869,11.799999999999955,470,360,15
3870,27.333333333333258,470,360,15
3871,13.599999999999909,470,360,15
3872,20.466666666666697,470,360,15
3873,12.733333333333348,470,360,15
3874,24.73333333333335,470,360,15
3875,10.466666666666697,470,360,15
3876,10.533333333333333,1280,720,15
3877,34.53333333333333,1280,720,15
3878,11.399999999999999,1280,720,15
3879,17.400000000000006,1280,720,15
3880,12.200000000000003,1280,720,15
3881,12.600000000000009,1280,720,15
3882,12.73333333333332,1280,720,15
3883,35.33333333333334,1280,720,15
3884,19.866666666666674,1280,720,15
3885,10.666666666666686,1280,720,15
3886,39.866666666666674,1280,720,15
3887,13.599999999999966,1280,720,15
3888,13.0,1280,720,15
3889,17.0,1280,720,15
3890,12.399999999999977,1280,720,15
3891,21.133333333333326,1280,720,15
3892,12.06666666666672,1280,720,15
3893,29.0,1280,720,15
3894,12.400000000000006,1280,720,15
3895,19.666666666666657,1280,720,15
3896,12.200000000000045,1280,720,15
3897,10.333333333333371,1280,720,15
3898,18.066666666666663,1280,720,15
3899,11.333333333333314,1280,720,15
3900,11.199999999999989,1280,720,15
3901,14.733333333333292,1280,720,15
3902,22.133333333333383,1280,720,15
3903,17.0,1280,720,15
3904,16.533333333333303,1280,720,15
