,video_id,width,height,area,duration
4465,LM2dszNmRPA,1920,1080,2073600,437.604
4466,lmfEoMsAmio,654,480,313920,486.319
4467,lMVzfKpx97s,316,240,75840,784.487
4468,lmwx2Q6Bz9U,1920,1080,2073600,745.175
4469,LnAV5pIW8Lo,1920,1080,2073600,521.776
4470,lnFFmD-V-Dc,316,240,75840,826.352
4471,lnIi3GSCRIc,1920,1080,2073600,2617.609
4472,lNiNrPk_gKE,720,480,345600,784.603
4473,LnL-5VwznfA,1920,1080,2073600,929.588
4474,lNMJneXX95Y,1280,720,921600,554.865
4475,LoBC0B4tEKk,1280,720,921600,2374.891
4476,lobCf9ecM0Q,1920,1080,2073600,1140.309
4477,LOEFf7xgop8,1280,720,921600,550.964
4478,Lok9kBh_1B8,1280,720,921600,1295.488
4479,lonegutCRW4,1920,1080,2073600,1380.427
4480,lOtpO2a4xtY,1280,720,921600,636.599
4481,loZSbtUNwao,1280,720,921600,756.716
4482,LP80P98CjIs,316,240,75840,350.877
4483,LPC-B1zm-9c,640,480,307200,405.374
4484,LpLQn9Q67VE,1280,720,921600,723.14
4485,lpOlK9ZuywU,1280,720,921600,789.038
4486,lPueoQi_ne8,1280,720,921600,562.411
4487,lpyKxqNRk-I,1280,720,921600,2206.105
4488,LpzPGlQxZvE,854,480,409920,490.267
4489,Lq4Md9hgP4k,640,360,230400,1622.356
4490,lqBepRurW5U,640,360,230400,582.264
4491,LQbyz4izFl4,1920,1080,2073600,360.444
4492,LQCR7WNjfvQ,1920,1080,2073600,633.023
4493,lqFtAxyUXDA,1280,720,921600,474.825
4494,lqfV5qJBjr0,640,480,307200,973.335
4495,lR8jVVOWVQY,1280,720,921600,676.909
4496,LRalZEERju8,316,240,75840,468.997
4497,lrBTwb5a-zo,1280,720,921600,942.406
4498,LRVEetNHlXg,1280,720,921600,364.531
4499,LRwayxxmciI,1280,720,921600,1938.82
4500,ls1PY-0xkII,1920,1080,2073600,763.054
4501,Ls9IcvZeAoA,1920,1080,2073600,920.741
4502,lSG0nKI0RCQ,1920,1080,2073600,619.788
4503,LSHQMyGSs6Y,1280,720,921600,2533.808
4504,lSLsWEmPCjE,1920,1080,2073600,1010.812
4505,lsPR3tfOIbY,854,480,409920,1386.998
4506,LSQgFMf5smI,1920,1080,2073600,1457.842
4507,lSrlZZ-fR6o,1280,720,921600,3236.421
4508,lSSdEUb6MSk,640,480,307200,965.486
4509,LSSE52NSu18,1920,1080,2073600,722.071
4510,LsT4E-LSBEM,654,480,313920,731.011
4511,LSTWctpmnT8,1920,1080,2073600,3306.336
4512,LSVRoRo5Ayo,854,480,409920,691.444
4513,lsXODcYfqmw,1280,720,921600,424.647
4514,lSZQ-3q-lbQ,1280,720,921600,680.972
4515,Lt2pVRNlBzM,1280,720,921600,372.588
4516,lT8Jfb0usaI,1280,720,921600,849.619
4517,lTiCsLRKOb4,1280,720,921600,594.478
4518,lTS8PLLi5sE,1280,720,921600,2100.756
4519,ltvLygIY-F4,1920,1080,2073600,332.882
4520,Ltz5akHNtBI,1280,720,921600,1271.897
4521,LTzJvgNb2Yc,1920,1080,2073600,3444.75
4522,Lt_qFT4rKf4,480,360,172800,871.329
4523,lUCj6bAhA7Q,1280,720,921600,335.993
4524,lUeb8x-ZSdw,1280,720,921600,790.802
4525,LujDkhLuf6Q,1920,1080,2073600,564.454
4526,lUlm-c5t8Y4,1280,720,921600,860.068
4527,lUNQHL5uNiQ,1280,720,921600,872.978
4528,LuPQOHcY9vk,288,240,69120,402.867
4529,lUrboNufvUY,640,360,230400,814.208
4530,LuS9x0zWORk,1280,720,921600,546.087
4531,lUT1PAu6-Yo,640,360,230400,875.997
4532,lV8l4xTNbvk,1280,720,921600,693.929
4533,LvdJmy7XLFg,480,360,172800,1569.066
4534,lVFXfBB8tQM,1280,720,921600,993.211
4535,lvhuzYHJ-sU,1280,720,921600,328.098
4536,lvioP4nEwn4,1280,720,921600,586.072
4537,lvNp7f4duHI,1280,720,921600,1936.73
4538,LvpAeQCo8qQ,320,240,76800,575.53
4539,lVQlvw3gNLw,320,240,76800,556.002
4540,lW632OI4-Ng,1280,720,921600,650.763
4541,lw9PYUrpSIQ,1920,1080,2073600,800.973
4542,LwACT2z9YOY,640,360,230400,443.246
4543,LwdIRtBfNM8,1920,1080,2073600,2579.645
4544,lwj8uV9nlks,1280,720,921600,1246.982
4545,lwl7rsMhZko,1280,720,921600,1129.396
4546,LwnVqWSur1E,1280,720,921600,365.459
4547,lWPhilXQJ2E,1280,720,921600,3316.669
4548,lWXAxC-oTYs,1280,720,921600,403.587
4549,lxfo97A8F2M,1280,720,921600,1262.493
4550,LxjZRiStyMM,1920,1080,2073600,561.157
4551,lxwsGrxkS2A,1280,720,921600,849.038
4552,lXX51CelgCA,1280,720,921600,1212.616
4553,LXx7zgs2yME,1920,1080,2073600,349.623
4554,LXXHQgdNM38,1280,720,921600,2715.319
4555,LXX_At3IY-k,320,240,76800,559.625
4556,LXYpIP_DXvI,1280,720,921600,396.992
4557,LY4ojUAfnrU,640,360,230400,479.4
4558,lya1DDsUg9c,1280,720,921600,1346.456
4559,Lya30gvzIgs,320,240,76800,562.411
4560,lyEgp-O7-Fs,1280,720,921600,496.257
4561,lYeOV3_m0Tc,316,240,75840,370.707
4562,lYn6wII64Qs,640,480,307200,377.58
4563,lyP55QKwtgI,640,480,307200,2933.493
4564,LYsaYgy8y0k,1920,1080,2073600,3202.566
4565,LYzGmPmu0vg,1920,1080,2073600,1765.321
4566,Lz9wGMqkK2o,1280,720,921600,354.43
4567,LzG2t1S8WDY,1280,720,921600,605.252
4568,LZItuixahKk,640,480,307200,657.148
4569,LzJ7D4Fl0KI,374,720,269280,3599.117
4570,lZK9rPyZ7dM,316,240,75840,3110.778
4571,Lzkc6Ld5UWo,720,480,345600,621.111
4572,L_1bvMFzDOE,640,480,307200,3044.485
4573,l_FxTtn_voo,1280,720,921600,745.756
4574,L_GIcqzUXLM,1920,1080,2073600,3066.521
4575,L_o7OFmD_PA,1280,720,921600,757.969
4576,l_WbcIQ5Xd4,1920,1080,2073600,2340.433
4577,M-5vglb6F0g,1280,720,921600,900.447
4578,M-kFZYAMpMg,1920,1080,2073600,931.864
4579,m02pVECZgrw,1280,720,921600,969.712
4580,M0sX1BYJEpo,1280,720,921600,672.404
4581,M17xvGTo9bI,320,240,76800,444.872
4582,m1caoCjSM3w,640,360,230400,791.244
4583,m1G4s4d_60M,1920,1080,2073600,465.584
4584,m1KAuBhrzzg,1280,720,921600,556.606
4585,m1kWQNmd_rw,1920,1080,2073600,1259.753
4586,m1merQ7oPzk,1920,1080,2073600,3564.937
4587,m1twfHN5IvQ,480,360,172800,479.028
4588,m2jvESFd1zQ,1920,1080,2073600,1331.758
4589,m2Vu6niygZg,1920,812,1559040,3570.185
4590,m2Y-2EppmSE,1280,720,921600,330.699
4591,m31r0CFt3PE,654,480,313920,723.325
4592,m32pdsQsnio,1280,720,921600,722.35
4593,m3aqBY-23n0,640,480,307200,762.544
4594,m3HOtBtXO80,1280,720,921600,1459.677
4595,m3IaDMnhi9s,1920,1080,2073600,1192.972
4596,M3PsF3oI0ag,1280,720,921600,536.265
4597,m3ymB7ghdJ4,1920,1080,2073600,747.962
4598,M4-OQQXsMEc,480,360,172800,1130.627
4599,M4Zka72G-7o,1280,720,921600,1305.078
4600,m52PDLPEaNw,1920,1080,2073600,791.731
4601,m54kAdxUUWg,1280,720,921600,2042.358
4602,m5chwC3Ckag,1920,1080,2073600,1299.877
4603,m5EP1JvBmK0,640,480,307200,2704.429
4604,M5yeVErmU6I,1920,1080,2073600,2082.784
4605,M6dIKywOp6U,1280,720,921600,2526.215
4606,M6uccK43AjA,1920,1080,2073600,2924.02
4607,m6v6l-y8Nus,1280,720,921600,845.834
4608,M75GxLAiY4w,1280,720,921600,560.577
4609,M78pxWtGK1k,1280,720,921600,1187.446
4610,M790PC-TFWs,1920,1080,2073600,2190.083
4611,M7PpyZY9VJI,1280,720,921600,623.596
4612,M7Xjfz0xOAo,1280,720,921600,490.29
4613,M7z2-PbMxBM,1920,1080,2073600,3543.737
4614,m801r5ml81Y,1280,720,921600,497.511
4615,m865kY60O7A,1280,720,921600,581.126
4616,m8DB6csecSA,720,1280,921600,679.649
4617,M8IelO67mzg,1920,1080,2073600,769.556
4618,m8jSnIbANZw,640,480,307200,604.695
4619,M8r5iMnT-oI,1280,720,921600,1403.136
4620,m8RxZu6htHc,1920,1080,2073600,910.038
4621,M8SspzZBRXc,1920,1080,2073600,895.408
4622,m8ukOWjxBLQ,640,480,307200,453.951
4623,m8y_Y4dk48E,1280,720,921600,360.212
4624,m9fFrDE9p8s,1280,720,921600,1224.412
4625,M9Iaycz1wak,332,240,79680,1568.323
4626,M9vLI_iKei0,316,240,75840,616.885
4627,MaDYruHLVIA,1920,1080,2073600,1201.563
4628,maLiyXzl4UU,1920,1080,2073600,533.131
4629,MANmBji7tTE,1920,1080,2073600,682.435
4630,maQTNLvSBZ8,1280,720,921600,752.072
4631,mAYz53cuyHc,1920,1080,2073600,408.068
4632,mB1RhJUCbPM,1920,1080,2073600,365.552
4633,MB5aBpY19ow,1920,1080,2073600,3159.215
4634,mBiBX2TkSeE,1920,1080,2073600,2188.946
4635,MbiGTsyoLlA,640,360,230400,811.468
4636,MBiy00OlS1Q,1920,1080,2073600,333.369
4637,MbOgPNkbA_E,640,360,230400,1779.764
4638,MBPrzKXbsa0,640,480,307200,3219.54
4639,mbSV7BOWWkM,1280,720,921600,601.746
4640,Mbz6zF9Sk_s,640,360,230400,2942.898
4641,Mb_K-zUZ4H4,1920,1080,2073600,2519.11
4642,Mc9Nuhq4SD4,640,360,230400,2033.279
4643,MCEtZSp6UAU,480,360,172800,3324.68
4644,MceVF8O7L20,1920,1080,2073600,2408.49
4645,mcG71s_eQ-w,1280,720,921600,808.055
4646,mCHUj2VtbxQ,1280,720,921600,394.02
4647,mCOfD5ALUXw,316,240,75840,1366.727
4648,McR_67EScVQ,640,360,230400,450.584
4649,mcuMnxZ_XOA,1920,1080,2073600,875.834
4650,mcUueZeasMI,406,720,292320,2553.987
4651,McvaodBEg-s,1280,720,921600,1015.456
4652,MCXHLp6umXA,854,480,409920,775.547
4653,Mdck91222Us,1280,720,921600,1429.653
4654,Mdf27213QNo,480,360,172800,336.016
4655,MdN9B7SB_k0,1920,1080,2073600,449.585
4656,MDpvSVt_KgY,1280,720,921600,379.182
4657,MDs_xt8P92E,1280,720,921600,713.062
4658,MElf8iIWr4k,640,480,307200,2635.79
4659,MELl6jSE0io,1280,720,921600,2964.957
4660,Meoh8OoY1rA,1280,720,921600,717.079
4661,MEPcF-GQCCM,640,360,230400,799.231
4662,MepN6IhYMvY,1920,1080,2073600,770.949
4663,metDcJZQIGA,1280,720,921600,924.062
4664,mExfhWdcxZg,1920,1080,2073600,538.262
4665,meZzuAhhFow,480,360,172800,2416.966
4666,mF9FMqceqEg,1280,720,921600,360.676
4667,MfBmfdXVTe0,854,480,409920,438.091
4668,MFcAuz24vPo,480,360,172800,486.482
4669,MfFYA6k32dU,1920,1080,2073600,1347.501
4670,mfoOlancq2M,640,360,230400,1623.145
4671,mFrNSWoduuM,316,240,75840,510.096
4672,mFYb-7pxiVs,1920,1080,2073600,529.253
4673,MFZTUF1tKeE,640,360,230400,818.898
4674,mgb7aCF8FOY,1280,720,921600,1197.755
4675,mgejz9P93bM,1920,1080,2073600,2965.258
4676,mGF3q0JcwYI,1280,720,921600,355.126
4677,mGg849CZDf8,1280,720,921600,339.569
4678,Mgp9_jTca0E,1280,720,921600,625.337
4679,mGwSSbLXFBA,1280,720,921600,1600.064
4680,MH0hxwpk-vA,482,360,173520,745.733
4681,mH0_XIfyfA4,312,240,74880,2940.784
4682,mh3qQehwHcM,1920,1080,2073600,3313.929
4683,Mhb_8xuTQy4,854,480,409920,1995.686
4684,MhIHYeS1904,1920,1080,2073600,3589.898
4685,mhLTovayfQM,1920,1080,2073600,1334.591
4686,mhmG1w9SL14,640,360,230400,1393.5
4687,mHpAdulmi-M,1280,720,921600,628.774
4688,MHTRosk7uc0,1920,1080,2073600,1529.429
4689,mhxh1rghtAs,854,480,409920,1280.418
4690,Mi1DGbk7m0M,1280,720,921600,485.019
4691,mi750dESpig,1920,1080,2073600,409.577
4692,MIdEAHg3Lio,1280,720,921600,402.472
4693,mIdQosA0DJA,320,240,76800,520.824
4694,mIFo7kQ1ScE,1920,1080,2073600,3552.63
4695,mIhTLLsVnyQ,480,360,172800,773.132
4696,MiM07dkzYv8,1280,720,921600,1059.69
4697,mito7ptrJ80,638,360,229680,424.624
4698,MJ0BB9a4IIw,1280,720,921600,2971.876
4699,MJaRrRLHRVA,640,480,307200,777.637
4700,mjdYOggi0r8,1280,720,921600,3451.856
4701,MJghKn42cOk,1920,1080,2073600,1194.598
4702,MJRQ-C58_4M,1280,720,921600,1524.089
4703,MjrRRpf-GR8,480,360,172800,592.992
4704,MK38cO5B6Vc,320,240,76800,545.066
4705,mkDd_eonZyw,1280,720,921600,2757.068
4706,mKlhDnqOmos,1280,720,921600,2402.825
4707,mKr6JQV_Azg,1280,720,921600,1400.582
4708,mKSMIBKzfT8,352,240,84480,1353.259
4709,mkUifIkmi4s,640,480,307200,574.323
4710,mKYQgeqj0i4,1280,720,921600,1156.447
4711,MLA3ZPvDkig,1920,1080,2073600,1107.917
4712,mlGDcWsglSY,1280,720,921600,2737.215
4713,mlgggbimYbY,1920,1080,2073600,2471.579
4714,mlGN9opg-4Q,480,360,172800,447.704
4715,MLHvFhopmaw,1920,1080,2073600,1236.092
4716,mlIlKpTjkis,1280,720,921600,463.03
4717,MLmaA6uivJE,640,480,307200,585.445
4718,MlrrFiXIrDg,1920,1080,2073600,1031.524
4719,MltoIVkQPMI,640,480,307200,3331.344
4720,mlv4RSjCHHs,1920,1080,2073600,2022.203
4721,Mm6iQ8MuEBo,1280,720,921600,488.897
4722,mM6wktulLk8,1280,720,921600,1954.424
4723,MM8vV3bIfME,320,240,76800,377.859
4724,mmexO9iiZhI,640,480,307200,2642.664
4725,Mmf_xIsakXI,640,360,230400,480.77
4726,MMJSh76vyxA,640,360,230400,989.124
4727,MmMTdLmtTI4,1920,1080,2073600,749.355
4728,Mmo3B_qe3oo,1280,720,921600,695.183
4729,mmS-SP0VZ7U,848,480,407040,1074.225
4730,MMW2jJ1fy4c,694,480,333120,404.051
4731,mMWdmKutpgY,640,480,307200,562.156
4732,MMymZRdecJw,1920,1080,2073600,3063.966
4733,mn2veTd_pxs,1280,720,921600,547.713
4734,mNaFno_gWXg,854,480,409920,1969.726
4735,MnfYtKzljTo,640,480,307200,763.589
4736,MNGnyKvLHzY,640,480,307200,540.422
4737,mNGwl1nfaJw,694,480,333120,1003.056
4738,MNiljvUeiJw,480,360,172800,567.566
4739,MnoZRd2qYkE,1280,720,921600,439.438
4740,mnpn3YNfa54,1280,720,921600,3580.03
4741,mNQ1cFwNmYg,316,240,75840,3289.896
4742,MnrqW5-hnjo,1920,1080,2073600,716.011
4743,MNu7Ao4jpD0,640,480,307200,898.334
4744,MoaKQSMQ1dE,1280,720,921600,459.918
4745,MOBR25tPn90,1920,1080,2073600,468.068
4746,MoecitQGUc8,640,480,307200,719.703
4747,mOpWJj4bYhk,1920,1080,2073600,3595.843
4748,mosO2immREs,1280,720,921600,415.661
4749,mPoeUfK3ARE,640,480,307200,3364.642
4750,MPQkcFB9lPA,1920,1080,2073600,364.484
4751,MPR1rOvQcnc,1920,1080,2073600,1315.132
4752,MptuE8W4NwM,1280,720,921600,1634.058
4753,Mpu8R-QorDk,1280,720,921600,1002.499
4754,MPvSwTSS8jk,1280,720,921600,2384.806
4755,MQ0Ulv8danI,1280,720,921600,440.785
4756,mQ5gbqD-4SY,360,240,86400,505.36
4757,MqaebEx3eXY,640,360,230400,914.611
4758,MqJjhmAF86s,854,480,409920,772.644
4759,mqlhbtDy-FY,1280,720,921600,700.593
4760,mQMzqyxDePc,1920,1080,2073600,2953.509
4761,mqVsq_-NTyY,1280,720,921600,3562.336
4762,MQwLnJIkCUk,1280,720,921600,942.475
4763,mQwmPwMDLqM,480,360,172800,458.107
4764,mQywZeqHecY,1280,720,921600,935.509
4765,mR17OhHMuzg,1280,720,921600,890.091
4766,mR1exGtWU_Y,640,360,230400,890.579
4767,MR26kOQMuME,420,320,134400,484.39
4768,mrHAjrtsZAk,854,480,409920,495.398
4769,MRj9OQmiBIM,1280,720,921600,3378.109
4770,Mrq0k56nA-g,320,240,76800,571.699
4771,MRVLTNko59I,1280,720,921600,327.239
4772,MrwmyCQfCwQ,1280,720,921600,462.937
4773,mr_hd7cd_9g,380,214,81320,1416.766
4774,ms1XaUkE1gM,1920,1080,2073600,1207.67
4775,mS37rI5xeF8,694,480,333120,705.074
4776,msC7CdZH8I0,1280,720,921600,763.705
4777,mSfjC-1ZzH0,1920,1080,2073600,529.81
4778,MsGmqRff_RI,480,360,172800,654.153
4779,MSh0xl_3CKI,1280,720,921600,1423.082
4780,mSJc1N9NyBk,316,240,75840,597.055
4781,msJdvq7zQhM,1920,1080,2073600,906.368
4782,mSPOq06LWFE,854,480,409920,3439.526
4783,MSrSfIvrD6Y,854,480,409920,442.735
4784,mSyOdQXDNCg,640,360,230400,934.929
4785,mt5KmBXlOow,640,360,230400,1038.374
4786,mT6DStZCJDE,1280,720,921600,526.443
4787,MT8lo-kGPwA,1280,720,921600,707.071
4788,MtM1Urc-qaE,1280,720,921600,1068.049
4789,MtNAxZgMKlE,1920,1080,2073600,1095.611
4790,MTulj-NGGkA,1920,1080,2073600,1175.534
4791,Mu75amgsG4s,480,360,172800,1742.496
4792,MuAtKd5DZds,1920,1080,2073600,591.807
4793,muauBtGaRAA,1920,1080,2073600,1831.474
4794,MUaZpCCvok8,1280,720,921600,851.337
4795,Muh9aNBTBTY,1920,1080,2073600,3498.76
4796,mujzcUqBLFA,1280,720,921600,3185.082
4797,mUm1Xr-VCsc,1920,1080,2073600,566.289
4798,mUq1PAp61E4,1920,1080,2073600,914.24
4799,MURl14PG0Vk,640,480,307200,3072.767
4800,Mut85IUG_Po,654,480,313920,336.365
4801,muZxU6LOqec,640,354,226560,458.687
4802,mV-W8LghzoI,640,360,230400,2837.153
4803,mv7ANuKxJE4,640,480,307200,3225.833
4804,mV7fnn2Cc2c,1280,720,921600,3216.127
4805,mV9P2AXlh20,1920,1080,2073600,522.148
4806,mVaBeOECrYU,1280,720,921600,349.832
4807,mveE6iRqFzU,480,360,172800,738.581
4808,MvgP1xkvK9M,854,480,409920,3095.662
4809,Mvojk1ArDgc,704,480,337920,3309.703
4810,MVRB74yfKuc,1280,720,921600,1374.343
4811,mVtDXBO2et0,640,360,230400,1260.565
4812,MvYZCBCuyec,1280,720,921600,3028.486
4813,mVZElq6r4Ms,1280,720,921600,663.0
4814,MW1xBaGtCAw,1920,1080,2073600,484.276
4815,MwADpyXj_y4,1280,720,921600,2843.493
4816,MwIViLJJX18,1280,720,921600,3509.999
4817,MwmPfov7ORE,1280,720,921600,647.582
4818,MWq-6hwClgg,1080,1080,1166400,725.415
4819,mWrjYte_-XM,1920,1080,2073600,2165.099
4820,mWZKutXi7v0,1280,720,921600,643.216
4821,MX0TES3Nows,1280,720,921600,805.408
4822,mxBa6wzF-Ok,640,360,230400,1444.421
4823,MXqoXnsqf08,1280,720,921600,1510.76
4824,mXXR5mI5yF8,720,480,345600,779.703
4825,mY3pwuIb1qk,640,480,307200,1506.325
4826,myFsX_4b2lU,1920,1080,2073600,753.395
4827,myhs7y7KgfI,1280,720,921600,649.23
4828,MyivQq4txgo,1280,720,921600,823.078
4829,MYTkYDh4teU,316,240,75840,1084.233
4830,mYxNXd5naXc,640,480,307200,1047.569
4831,MYxSaqI9sow,1280,720,921600,345.165
4832,MZ1Bhm3C9zk,1920,1080,2073600,419.608
4833,mZdqY4h5BdM,1280,720,921600,1789.121
4834,MZNcJYDQ0Cc,1280,720,921600,1142.91
4835,MZPc4GadG9M,1920,1080,2073600,945.192
4836,MZUouwV2K6w,1280,720,921600,1180.224
4837,M_Akz56DrOY,1280,720,921600,571.049
4838,m_FoIkFknXc,1280,720,921600,475.127
4839,m_lW7v5oQzk,480,360,172800,395.367
4840,M_nwHCl3Cow,480,360,172800,1405.736
4841,m_S9XsjH0Es,1280,720,921600,3318.387
4842,n0A3RXX3uus,1280,720,921600,827.072
4843,N0c8yNLVIpU,1280,720,921600,1085.394
4844,N0EDCAPRENg,480,360,172800,1349.544
4845,N0gz3aYWNa8,1920,1080,2073600,344.863
4846,N0HwArgJuOo,1280,720,921600,3018.804
4847,n0T3kQLOxzA,1280,720,921600,470.251
4848,N0zKtIGkwVI,1280,720,921600,427.596
4849,n1C3UIomZtc,1920,1080,2073600,3094.361
4850,n21S1UQoMlA,640,360,230400,1614.182
4851,N23b2kEwgiE,854,480,409920,3432.955
4852,N27LAd906yM,1920,1080,2073600,946.724
4853,n330hmYPNbU,1280,720,921600,2908.23
4854,N3axC8eZ8b8,1920,1080,2073600,1577.309
4855,N3inD4xjPF4,1280,720,921600,638.967
4856,n3kgtJY1O9w,1280,720,921600,2288.42
4857,N3vy8IURvic,1920,1080,2073600,413.014
4858,n3wdOYhvCYc,1280,720,921600,2692.006
4859,N44wIlk_7lU,640,360,230400,497.395
4860,n4eTPRrXBWQ,854,480,409920,3003.571
4861,N5bTAEsRKgo,1920,1080,2073600,1898.185
4862,n653CJpTgGA,1280,720,921600,2168.117
4863,n6NElZMI7To,1920,1080,2073600,818.597
4864,N6sZ2B40ofw,1920,1080,2073600,500.46
4865,n6ZIn5miKlk,1920,1080,2073600,484.972
4866,n7aa4Wf-ATI,406,720,292320,3526.16
4867,n7byZjJPxU8,1920,1080,2073600,460.754
4868,N7H9MXw2cxg,1920,1080,2073600,384.151
4869,n7PfoE6BRX0,1280,720,921600,1525.226
4870,n7T_eUJCFDw,1920,1080,2073600,2339.573
4871,n7_2awU-QCM,640,480,307200,429.593
4872,N8B1DqkIIPE,1920,1080,2073600,648.209
4873,N8mtUce5t7w,316,240,75840,452.07
4874,n8v8KMI_BN0,1280,720,921600,664.672
4875,n8yePAIrmuY,1280,720,921600,1791.792
4876,N96Z93_9nHs,1280,720,921600,1229.358
4877,n9hTxJUfvZ0,1280,720,921600,333.671
4878,NA02xlV_dMo,1920,1080,2073600,1393.871
4879,na2gFn4dWCQ,1920,1080,2073600,1402.672
4880,NA4XHOaYoaY,640,360,230400,1697.542
4881,NAAhBDa41mA,470,360,169200,3281.305
4882,NaezIlzJ2yA,480,360,172800,994.441
4883,NAN4Jli52sg,1280,720,921600,699.386
4884,NAndGwm2RTE,480,360,172800,513.742
4885,NAPmZNdd2tg,1280,720,921600,1193.808
4886,NaquwsLhdXQ,1920,1080,2073600,528.254
4887,nAUXGEedUQA,1920,1080,2073600,1857.481
4888,naXtOFjtg24,640,360,230400,332.626
4889,NayT1ydp9fw,1280,720,921600,451.257
4890,NB1RWwCU0u0,1920,1080,2073600,327.727
4891,nBeo0JcSFzk,1280,720,921600,670.384
4892,Nbhgb6W3YYs,1280,720,921600,697.11
4893,nbm2nBHlBnI,1920,1080,2073600,1232.98
4894,nbMCUvgjgEs,420,320,134400,919.253333
4895,NBmxHeS_eEw,1920,1080,2073600,416.241
4896,NbnY_Ib7GK4,1920,1080,2073600,798.279
4897,NBo697tOlgE,1280,720,921600,762.939
4898,NBPDbjEsQ2g,1280,720,921600,625.082
4899,nBPSq2QTUXo,1920,1080,2073600,351.574
4900,NbQwZR2_zuw,640,480,307200,2985.576
4901,NCBTltocw4Y,1280,720,921600,686.498
4902,NcEMDuI_77U,1280,720,921600,713.759
4903,NCETU-SfIr4,1280,720,921600,1151.385
4904,nCLmMoWH42s,1280,720,921600,1116.462
4905,nCNLJQz9ZTQ,1920,1080,2073600,1241.92
4906,ncoZot20M6I,1280,720,921600,830.044
4907,NCpRooMAYaA,1920,1080,2073600,1356.046
4908,nctQodI2xkk,1280,720,921600,600.051
4909,NCuEqy35PYE,854,480,409920,379.345
4910,nCVpKH_8sIY,854,480,409920,368.501
4911,nCx22V4CbSM,352,240,84480,3016.551
4912,nDbVJ38GmZ4,1280,720,921600,388.726
4913,NdCkuwayMNA,1280,720,921600,2082.087
4914,nDejpAxZvOw,316,240,75840,1003.404
4915,NDg9oEIaRAA,1280,720,921600,1409.312
4916,ndqWBpy3a50,1920,1080,2073600,948.466
4917,NDUSqaCBS3I,1280,720,921600,543.626
4918,NDvPF5Ad6NY,1280,720,921600,593.038
4919,NDyTgC9I7DU,1920,1080,2073600,1105.131
4920,NE-8NR6npJM,1920,1080,2073600,431.706
4921,NE-aQqsmuxY,316,240,75840,743.202
4922,Ne0kxek2aqM,1920,1080,2073600,1195.224
4923,nEEunnBifT0,1280,720,921600,1378.105
4924,NeGyEigeK4U,1920,1080,2073600,998.226
4925,NEQsTVZZKfA,854,480,409920,789.897
4926,NEQy8hu9TKY,1920,1080,2073600,1624.956
4927,Nf6EXaryau0,1280,720,921600,531.32
4928,nfAMV1cuWBU,1920,1080,2073600,2301.864
4929,NfUFsHzLqpA,1280,720,921600,1095.564
4930,ng0gSxt8_Wg,1280,720,921600,1241.595
4931,ngAS-LyV0gY,1920,1080,2073600,3596.841
4932,NgBAFyZUJz8,1280,720,921600,1674.647
4933,nGgKAcfrg3U,492,360,177120,390.142
4934,ngPNksNVZIE,1920,916,1758720,1430.001
4935,NGZKyn_9X-4,480,360,172800,793.008
4936,ngZZPJSsYQY,1920,1080,2073600,1554.855
4937,NHcq6HPtWkU,1280,720,921600,1400.767
4938,nHcSn4QI6ug,1280,720,921600,711.065
4939,nhGa1rc5l4I,316,240,75840,760.059
4940,NHoA8pNQLZ4,1280,720,921600,456.342
4941,NHQJUmI1YiQ,1920,1080,2073600,1720.228
4942,NHs1yrKg2Kc,640,480,307200,495.56
4943,nIBCImc4k3E,1920,1080,2073600,2411.579
4944,NidTgy3r5uA,1280,720,921600,2029.866
4945,NILydLlwZlc,1280,720,921600,517.411
4946,niNwammYypM,1280,720,921600,542.07
4947,nISe_SuYDZM,640,360,230400,1300.898
4948,NIW8Ym-efgA,1920,1080,2073600,3084.47
4949,nixsb0gxTHw,640,480,307200,731.22
4950,NIZZediL1Gw,316,240,75840,2232.646
4951,nj40c_YfCC8,406,720,292320,3522.119
4952,Nj9PxgEoSfw,1280,720,921600,600.886
4953,njBNUOwnJUY,1280,720,921600,503.525
4954,nJc-CWaR2vU,1280,720,921600,836.36
4955,njK015BCaVo,1920,1080,2073600,2284.542
4956,nJpRkrirSn8,640,480,307200,454.415
4957,Njuedmd70-w,1920,1080,2073600,757.621
4958,NJylXjQJE2o,1280,720,921600,450.7
4959,nJyUGurX_EU,640,360,230400,360.978
4960,NKsuCrIJ87g,316,240,75840,1335.566
4961,NkugOjWQQt4,1280,720,921600,652.272
4962,nKuprZvCLuo,1920,1080,2073600,1896.908
4963,NkuRQqreG8k,1920,1080,2073600,884.634
4964,nkwtzmpPKDQ,1920,1080,2073600,2812.773
4965,nL5voq0tEXE,1280,720,921600,509.075
4966,Nldh7bgWROs,1920,1080,2073600,1075.061
4967,NlWOMXjiRxk,1280,720,921600,1143.374
4968,nLxLujCulsk,1920,1080,2073600,2884.36
4969,NlY8wdAT-Bg,1280,720,921600,483.068
4970,NmeGZ3iWNfY,1920,1080,2073600,441.714
4971,nMG6nZfEroE,1280,720,921600,2155.068
4972,nMg7M3UOHmQ,654,480,313920,1116.416
4973,nMine_pfV9o,1920,1080,2073600,424.229
4974,nMKnpPX5Ubo,1280,720,921600,2346.586
4975,Nmqb5yQ7154,1920,1080,2073600,378.764
4976,NMQSl5bbhwc,1920,1080,2073600,3095.871
4977,nMqT8oWW7Ic,316,240,75840,697.087
4978,NMt9WymmqtI,480,360,172800,619.509
